"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
767,"West Texas A&M",10362,"Taylor Williams","Senior","Memphis","Tennessee","White Station","Christian Brothers","5'7""","Guard","14","https://www.gobuffsgo.com/sports/womens-basketball/roster/taylor-williams/10362","2021-22","TX","Lone Star","II","GUARD",,"GUARD","Senior",0,"White Station","MEMPHIS, TENNESSEE","TN","USA"
767,"West Texas A&M",10341,"Kaitlyn Pivniska","Freshman","Yukon","Oklahoma","Mount St. Mary's",,"6'3""","Forward","15","https://www.gobuffsgo.com/sports/womens-basketball/roster/kaitlyn-pivniska/10341","2021-22","TX","Lone Star","II","FORWARD",,"FORWARD","Freshman",0,"Mount St. Mary's","YUKON, OKLAHOMA","OK","USA"
767,"West Texas A&M",10365,"Azia Himeur","Freshman","Albuquerque","New Mexico","Cibola",,"5'8""","Guard","2","https://www.gobuffsgo.com/sports/womens-basketball/roster/azia-himeur/10365","2021-22","TX","Lone Star","II","GUARD",,"GUARD","Freshman",0,"Cibola","ALBUQUERQUE, NEW MEXICO","NM","USA"
767,"West Texas A&M",10360,"Alivia Lewis","Senior","Los Lunas","New Mexico","Hope Christian","Eastern New Mexico","6'2""","Post","21","https://www.gobuffsgo.com/sports/womens-basketball/roster/alivia-lewis/10360","2021-22","TX","Lone Star","II","CENTER",,"CENTER","Senior",0,"Hope Christian","LOS LUNAS, NEW MEXICO","NM","USA"
767,"West Texas A&M",10337,"Karley Motschenbacher","Freshman","Moorhead","Minnesota","Park Christian","MSU Moorhead","5'8""","Guard","23","https://www.gobuffsgo.com/sports/womens-basketball/roster/karley-motschenbacher/10337","2021-22","TX","Lone Star","II","GUARD",,"GUARD","Freshman",0,"Park Christian","MOORHEAD, MINNESOTA","MN","USA"
767,"West Texas A&M",10333,"Jillian Sowell","Freshman","Southlake","Texas","Carroll",,"5'10""","Guard","24","https://www.gobuffsgo.com/sports/womens-basketball/roster/jillian-sowell/10333","2021-22","TX","Lone Star","II","GUARD",,"GUARD","Freshman",0,"Carroll","SOUTHLAKE, TEXAS","TX","USA"
767,"West Texas A&M",10331,"Madison Kast","Junior","Visalia","California","Redwood","Ventura College","6'1""","Post","25","https://www.gobuffsgo.com/sports/womens-basketball/roster/madison-kast/10331","2021-22","TX","Lone Star","II","CENTER",,"CENTER","Junior",0,"Redwood","VISALIA, CALIFORNIA","CA","USA"
767,"West Texas A&M",10363,"Haylei Janssens","Junior","Moreno Valley","California","Martin Luther King","Mt. San Jacinto College","5'11""","Guard","3","https://www.gobuffsgo.com/sports/womens-basketball/roster/haylei-janssens/10363","2021-22","TX","Lone Star","II","GUARD",,"GUARD","Junior",0,"Martin Luther King","MORENO VALLEY, CALIFORNIA","CA","USA"
767,"West Texas A&M",10334,"Lauren Taylor","Junior","Collierville","Tennessee","Collierville","Christian Brothers","5'10""","Guard","30","https://www.gobuffsgo.com/sports/womens-basketball/roster/lauren-taylor/10334","2021-22","TX","Lone Star","II","GUARD",,"GUARD","Junior",0,"Collierville","COLLIERVILLE, TENNESSEE","TN","USA"
767,"West Texas A&M",10328,"Jayla Burgess","Freshman","Tulsa","Oklahoma","Union",,"6'2""","Forward","33","https://www.gobuffsgo.com/sports/womens-basketball/roster/jayla-burgess/10328","2021-22","TX","Lone Star","II","FORWARD",,"FORWARD","Freshman",0,"Union","TULSA, OKLAHOMA","OK","USA"
767,"West Texas A&M",10330,"McKauley Gregory","Sophomore","Lubbock","Texas","Cooper",,"5'9""","Guard","5","https://www.gobuffsgo.com/sports/womens-basketball/roster/mckauley-gregory/10330","2021-22","TX","Lone Star","II","GUARD",,"GUARD","Sophomore",0,"Cooper","LUBBOCK, TEXAS","TX","USA"
768,"West Virginia",15894,"Jayla Hemingway","Junior","Collierville","Tenn","Houston HS","Mississippi State","5'11""","Guard","00","https://www.wvusports.com/sports/womens-basketball/roster/jayla-hemingway/15894","2021-22","WV","Big 12","I","GUARD",,"GUARD","Junior",0,"Houston HS","COLLIERVILLE, TENN","TN","USA"
768,"West Virginia",16060,"JJ Quinerly","Freshman","Norfolk","Virginia","Lake Taylor HS",,"5'8""","Guard","11","https://www.wvusports.com/sports/womens-basketball/roster/jj-quinerly/16060","2021-22","WV","Big 12","I","GUARD",,"GUARD","Freshman",0,"Lake Taylor HS","NORFOLK, VA","VA","USA"
768,"West Virginia",15895,"Esmery Martinez","Junior","Hato Mayor Del Ray","Dominican Republic","Hamilton Heights Christian Academy (Tenn.)",,"6'2""","Forward","12","https://www.wvusports.com/sports/womens-basketball/roster/esmery-martinez/15895","2021-22","WV","Big 12","I","FORWARD",,"FORWARD","Junior",0,"Hamilton Heights Christian Academy (Tenn.)","HATO MAYOR DEL RAY, DOMINICAN REPUBLIC",,"DOMINICAN REPUBLIC"
768,"West Virginia",16061,"Messiah Hunter","Freshman","Hopewell","Virginia","TPLS Christian Academy",,"6'2""","Forward","13","https://www.wvusports.com/sports/womens-basketball/roster/messiah-hunter/16061","2021-22","WV","Big 12","I","FORWARD",,"FORWARD","Freshman",0,"TPLS Christian Academy","HOPEWELL, VA","VA","USA"
768,"West Virginia",15896,"Kari Niblack","Senior","Leesburg","Fla","Wildwood HS",,"6'1""","Forward","14","https://www.wvusports.com/sports/womens-basketball/roster/kari-niblack/15896","2021-22","WV","Big 12","I","FORWARD",,"FORWARD","Senior",0,"Wildwood HS","LEESBURG, FLA","FL","USA"
768,"West Virginia",16059,"Wynter Rogers","Freshman","Little Rock","Ark","Little Rock Christian Academy",,"5'11""","Guard","2","https://www.wvusports.com/sports/womens-basketball/roster/wynter-rogers/16059","2021-22","WV","Big 12","I","GUARD",,"GUARD","Freshman",0,"Little Rock Christian Academy","LITTLE ROCK, ARK","AR","USA"
768,"West Virginia",16182,"Yemiyah Morris","Fifth Year","San Bernardino","Calif","Canyon Springs HS (Nev.)","Mississippi State","6'6""","Center","20","https://www.wvusports.com/sports/womens-basketball/roster/yemiyah-morris/16182","2021-22","WV","Big 12","I","CENTER",,"CENTER","Fifth Year",0,"Canyon Springs HS (Nev.)","SAN BERNARDINO, CALIF","CA","USA"
768,"West Virginia",16008,"Ari Gray","Fifth Year","Cleveland","Ohio","Maple Heights HS","Xavier","6'0""","Forward","21","https://www.wvusports.com/sports/womens-basketball/roster/ari-gray/16008","2021-22","WV","Big 12","I","FORWARD",,"FORWARD","Fifth Year",0,"Maple Heights HS","CLEVELAND, OHIO","OH","USA"
768,"West Virginia",15893,"Blessing Ejiofor","Fifth Year","Ebonyi","Nigeria","Paterson Eastside HS","Chipola CC","6'5""","Center","22","https://www.wvusports.com/sports/womens-basketball/roster/blessing-ejiofor/15893","2021-22","WV","Big 12","I","CENTER",,"CENTER","Fifth Year",0,"Paterson Eastside HS","EBONYI, NIGERIA",,"NIGERIA"
768,"West Virginia",16183,"Isis Beh","Redshirt Sophomore","Murray","Utah","Murray HS","Salt Lake City CC","6'3""","Forward","23","https://www.wvusports.com/sports/womens-basketball/roster/isis-beh/16183","2021-22","WV","Big 12","I","FORWARD",,"FORWARD","Sophomore",1,"Murray HS","MURRAY, UTAH","UT","USA"
768,"West Virginia",16030,"Savannah Samuel","Sophomore","Woodstock","Georgia","St. Francis HS","Oregon State","6'1""","Guard","24","https://www.wvusports.com/sports/womens-basketball/roster/savannah-samuel/16030","2021-22","WV","Big 12","I","GUARD",,"GUARD","Sophomore",0,"St. Francis HS","WOODSTOCK, GA","GA","USA"
768,"West Virginia",15892,"KK Deans","Junior","Greensboro","NC.","Connections Academy",,"5'8""","Guard","3","https://www.wvusports.com/sports/womens-basketball/roster/kk-deans/15892","2021-22","WV","Big 12","I","GUARD",,"GUARD","Junior",0,"Connections Academy","GREENSBORO, NC","NC","USA"
768,"West Virginia",15897,"Madisen Smith","Senior","Greenville","SC.","Greenville Senior HS",,"5'5""","Guard","30","https://www.wvusports.com/sports/womens-basketball/roster/madisen-smith/15897","2021-22","WV","Big 12","I","GUARD",,"GUARD","Senior",0,"Greenville Senior HS","GREENVILLE, SC","SC","USA"
768,"West Virginia",15891,"JeAnna Cunningham","Sophomore","Brentwood","NY.","St. Francis Prep",,"6'4""","Center","33","https://www.wvusports.com/sports/womens-basketball/roster/jeanna-cunningham/15891","2021-22","WV","Big 12","I","CENTER",,"CENTER","Sophomore",0,"St. Francis Prep","BRENTWOOD, NY","NY","USA"
768,"West Virginia",15890,"Jasmine Carson","Senior","Memphis","Tenn","McEachern HS","Georgia Tech","5'10""","Guard","5","https://www.wvusports.com/sports/womens-basketball/roster/jasmine-carson/15890","2021-22","WV","Big 12","I","GUARD",,"GUARD","Senior",0,"McEachern HS","MEMPHIS, TENN","TN","USA"
769,"Western Carolina",9073,"Sophia Singer","Sophomore","Woodstock","Georgia","Woodstock HS",,"6'0""","Guard","11","https://www.catamountsports.com/sports/womens-basketball/roster/sophia-singer/9073","2021-22","NC","SoCon","I","GUARD",,"GUARD","Sophomore",0,"Woodstock HS","WOODSTOCK, GA","GA","USA"
769,"Western Carolina",9072,"Joi Reid","Sophomore","Ellenwood","Georgia","Forest Park HS",,"6'0""","Guard","12","https://www.catamountsports.com/sports/womens-basketball/roster/joi-reid/9072","2021-22","NC","SoCon","I","GUARD",,"GUARD","Sophomore",0,"Forest Park HS","ELLENWOOD, GA","GA","USA"
769,"Western Carolina",9066,"Zanoria Cruz","Sophomore","Orlando","Fla","Lake Highland Preparatory School",,"5'10""","Guard/Forward","13","https://www.catamountsports.com/sports/womens-basketball/roster/zanoria-cruz/9066","2021-22","NC","SoCon","I","GUARD","FORWARD","GUARD/FORWARD","Sophomore",0,"Lake Highland Preparatory School","ORLANDO, FLA","FL","USA"
769,"Western Carolina",9078,"Jacey Justice","Freshman","Peebles","Ohio","Peebles HS",,"5'8""","Guard","14","https://www.catamountsports.com/sports/womens-basketball/roster/jacey-justice/9078","2021-22","NC","SoCon","I","GUARD",,"GUARD","Freshman",0,"Peebles HS","PEEBLES, OHIO","OH","USA"
769,"Western Carolina",9067,"Mykaylyn Davis","Sophomore","Riverview","Fla","Seffner Christian Academy",,"5'8""","Guard","2","https://www.catamountsports.com/sports/womens-basketball/roster/mykaylyn-davis/9067","2021-22","NC","SoCon","I","GUARD",,"GUARD","Sophomore",0,"Seffner Christian Academy","RIVERVIEW, FLA","FL","USA"
769,"Western Carolina",9069,"Andrea Martin Ruiz","Junior","Granada","Spain","La Presentacion de Nuestra Senora",,"5'6""","Guard","20","https://www.catamountsports.com/sports/womens-basketball/roster/andrea-martin-ruiz/9069","2021-22","NC","SoCon","I","GUARD",,"GUARD","Junior",0,"La Presentacion de Nuestra Senora","GRANADA, SPAIN",,"SPAIN"
769,"Western Carolina",9068,"Nadia Marshall","Redshirt Junior","Bainbridge","Georgia","Bainbridge HS","Gulf Coast State College","5'9""","Guard/Forward","22","https://www.catamountsports.com/sports/womens-basketball/roster/nadia-marshall/9068","2021-22","NC","SoCon","I","GUARD","FORWARD","GUARD/FORWARD","Junior",1,"Bainbridge HS","BAINBRIDGE, GA","GA","USA"
769,"Western Carolina",9076,"Madison Pack","Graduate Student","Sarasota","Fla","Sarasota HS","Columbia University","6'3""","Forward/Center","23","https://www.catamountsports.com/sports/womens-basketball/roster/madison-pack/9076","2021-22","NC","SoCon","I","FORWARD","CENTER","FORWARD/CENTER","Graduate Student",0,"Sarasota HS","SARASOTA, FLA","FL","USA"
769,"Western Carolina",9075,"Bailey Trumm","Freshman","Powell","Tenn","Powell HS","Appalachian State","5'7""","Guard","25","https://www.catamountsports.com/sports/womens-basketball/roster/bailey-trumm/9075","2021-22","NC","SoCon","I","GUARD",,"GUARD","Freshman",0,"Powell HS","POWELL, TENN","TN","USA"
769,"Western Carolina",9065,"Kyla Allison","Redshirt Senior","Orlando","Fla","Wekiva HS","Middle Tennessee","6'0""","Guard","3","https://www.catamountsports.com/sports/womens-basketball/roster/kyla-allison/9065","2021-22","NC","SoCon","I","GUARD",,"GUARD","Senior",1,"Wekiva HS","ORLANDO, FLA","FL","USA"
769,"Western Carolina",9070,"Audrey Meyers","Sophomore","Columbia","SC.","Cardinal Newman HS",,"6'0""","Guard/Forward","31","https://www.catamountsports.com/sports/womens-basketball/roster/audrey-meyers/9070","2021-22","NC","SoCon","I","GUARD","FORWARD","GUARD/FORWARD","Sophomore",0,"Cardinal Newman HS","COLUMBIA, SC","SC","USA"
769,"Western Carolina",9079,"Endia Holliday","Junior","Ellisville","Miss","South Jones HS","Jones College","6'1""","Post","32","https://www.catamountsports.com/sports/womens-basketball/roster/endia-holliday/9079","2021-22","NC","SoCon","I","CENTER",,"CENTER","Junior",0,"South Jones HS","ELLISVILLE, MISS","MS","USA"
769,"Western Carolina",9071,"Tembre Moates","Redshirt Fifth Year","Greenwood","SC.","Greenwood HS",,"6'0""","Guard/Forward","33","https://www.catamountsports.com/sports/womens-basketball/roster/tembre-moates/9071","2021-22","NC","SoCon","I","GUARD","FORWARD","GUARD/FORWARD","Fifth Year",1,"Greenwood HS","GREENWOOD, SC","SC","USA"
769,"Western Carolina",9074,"Grace Yocum","Junior","Frankfort","Kentucky","Frankfort HS","Vincennes University","6'4""","Forward","34","https://www.catamountsports.com/sports/womens-basketball/roster/grace-yocum/9074","2021-22","NC","SoCon","I","FORWARD",,"FORWARD","Junior",0,"Frankfort HS","FRANKFORT, KY","KY","USA"
769,"Western Carolina",9196,"Vanessa Oduah","Junior","Asaba","Nigeria","St. Augustine's","Barton Community College","5'8""","Guard","5","https://www.catamountsports.com/sports/womens-basketball/roster/vanessa-oduah/9196","2021-22","NC","SoCon","I","GUARD",,"GUARD","Junior",0,"St. Augustine's","ASABA, NIGERIA",,"NIGERIA"
770,"Western Connecticut St.",4337,"Madison Chatman","Senior","Meriden","Conn","O. H. Platt",,"5'7""","G","10","https://www.westconnathletics.com/sports/womens-basketball/roster/madison-chatman/4337","2021-22","CT","Little East","III","GUARD",,"GUARD","Senior",0,"O. H. Platt","MERIDEN, CONN","CT","USA"
770,"Western Connecticut St.",4346,"Tyonna Morgan","Freshman","Poughkeepsie","NY.","Poughkeepsie",,"6'1""","F","12","https://www.westconnathletics.com/sports/womens-basketball/roster/tyonna-morgan/4346","2021-22","CT","Little East","III","FORWARD",,"FORWARD","Freshman",0,"Poughkeepsie","POUGHKEEPSIE, NY","NY","USA"
770,"Western Connecticut St.",4350,"Alyssa Virtue","Freshman","Groton","Conn","Fitch",,"5'11""","F","14","https://www.westconnathletics.com/sports/womens-basketball/roster/alyssa-virtue/4350","2021-22","CT","Little East","III","FORWARD",,"FORWARD","Freshman",0,"Fitch","GROTON, CONN","CT","USA"
770,"Western Connecticut St.",4351,"Nicole Vivian","Sophomore","New Milford","Conn","New Milford",,"5'6""","G","2","https://www.westconnathletics.com/sports/womens-basketball/roster/nicole-vivian/4351","2021-22","CT","Little East","III","GUARD",,"GUARD","Sophomore",0,"New Milford","NEW MILFORD, CONN","CT","USA"
770,"Western Connecticut St.",4341,"Julia Misner","Junior","Meriden","Conn","O. H. Platt",,"5'8""","G","20","https://www.westconnathletics.com/sports/womens-basketball/roster/julia-misner/4341","2021-22","CT","Little East","III","GUARD",,"GUARD","Junior",0,"O. H. Platt","MERIDEN, CONN","CT","USA"
770,"Western Connecticut St.",4345,"Olivia Monteleone","Sophomore","Cold Spring","NY.","Haldane",,"5'7""","G","21","https://www.westconnathletics.com/sports/womens-basketball/roster/olivia-monteleone/4345","2021-22","CT","Little East","III","GUARD",,"GUARD","Sophomore",0,"Haldane","COLD SPRING, NY","NY","USA"
770,"Western Connecticut St.",4340,"Hannah Maghini","Senior","Bristol","Conn","Bristol Eastern",,"5'7""","G","22","https://www.westconnathletics.com/sports/womens-basketball/roster/hannah-maghini/4340","2021-22","CT","Little East","III","GUARD",,"GUARD","Senior",0,"Bristol Eastern","BRISTOL, CONN","CT","USA"
770,"Western Connecticut St.",4349,"Rosaleen Regan","Freshman","Monroe","NJ.","Monroe Township",,"5'10""","F","23","https://www.westconnathletics.com/sports/womens-basketball/roster/rosaleen-regan/4349","2021-22","CT","Little East","III","FORWARD",,"FORWARD","Freshman",0,"Monroe Township","MONROE, NJ","NJ","USA"
770,"Western Connecticut St.",4342,"Ashley Rilley","Junior","Orangeburg","NY.","Pearl River",,"5'9""","G","24","https://www.westconnathletics.com/sports/womens-basketball/roster/ashley-rilley/4342","2021-22","CT","Little East","III","GUARD",,"GUARD","Junior",0,"Pearl River","ORANGEBURG, NY","NY","USA"
770,"Western Connecticut St.",4348,"Nicole Peralta","Freshman","Windham","Conn","Windham",,"5'3""","G","3","https://www.westconnathletics.com/sports/womens-basketball/roster/nicole-peralta/4348","2021-22","CT","Little East","III","GUARD",,"GUARD","Freshman",0,"Windham","WINDHAM, CONN","CT","USA"
770,"Western Connecticut St.",4338,"Katelyn Fanning","Senior","Dobbs Ferry","NY.","Dobbs Ferry",,"5'11""","F","30","https://www.westconnathletics.com/sports/womens-basketball/roster/katelyn-fanning/4338","2021-22","CT","Little East","III","FORWARD",,"FORWARD","Senior",0,"Dobbs Ferry","DOBBS FERRY, NY","NY","USA"
770,"Western Connecticut St.",4336,"Jasmine Caldwell","Junior","Mount Vernon","NY.","Mount Vernon",,"5'7""","G","31","https://www.westconnathletics.com/sports/womens-basketball/roster/jasmine-caldwell/4336","2021-22","CT","Little East","III","GUARD",,"GUARD","Junior",0,"Mount Vernon","MOUNT VERNON, NY","NY","USA"
770,"Western Connecticut St.",4347,"Maggie Nardini","Sophomore","Sandwich","Mass","Sandwich",,"5'6""","G","33","https://www.westconnathletics.com/sports/womens-basketball/roster/maggie-nardini/4347","2021-22","CT","Little East","III","GUARD",,"GUARD","Sophomore",0,"Sandwich","SANDWICH, MASS","MA","USA"
770,"Western Connecticut St.",4344,"Reilly McKiverkin","Freshman","Congers","NY.","Clarkstown North",,"5'8""","G","4","https://www.westconnathletics.com/sports/womens-basketball/roster/reilly-mckiverkin/4344","2021-22","CT","Little East","III","GUARD",,"GUARD","Freshman",0,"Clarkstown North","CONGERS, NY","NY","USA"
770,"Western Connecticut St.",4343,"Gabrielle Franks","Sophomore","Madison","Conn","Roland Park Country School",,"6'2""","F","44","https://www.westconnathletics.com/sports/womens-basketball/roster/gabrielle-franks/4343","2021-22","CT","Little East","III","FORWARD",,"FORWARD","Sophomore",0,"Roland Park Country School","MADISON, CONN","CT","USA"
771,"Western Illinois",19596,"Carla Flores","Junior","Barcelona","Spain","Mare de deu de la Salut",,"5'9""","Guard","0","https://www.goleathernecks.com/sports/womens-basketball/roster/carla-flores/19596","2021-22","IL","Summit League","I","GUARD",,"GUARD","Junior",0,"Mare de deu de la Salut","BARCELONA, SPAIN",,"SPAIN"
771,"Western Illinois",19592,"Mallory McDermott","Sophomore","Fairfax","Iowa","Cedar Rapids Prairie HS",,"5'8""","Guard","11","https://www.goleathernecks.com/sports/womens-basketball/roster/mallory-mcdermott/19592","2021-22","IL","Summit League","I","GUARD",,"GUARD","Sophomore",0,"Cedar Rapids Prairie HS","FAIRFAX, IOWA","IA","USA"
771,"Western Illinois",19601,"Jalynn Alexander","Freshman","Chicago","Ill","Marian Catholic HS",,"6'3""","Forward","12","https://www.goleathernecks.com/sports/womens-basketball/roster/jalynn-alexander/19601","2021-22","IL","Summit League","I","FORWARD",,"FORWARD","Freshman",0,"Marian Catholic HS","CHICAGO, ILL","IL","USA"
771,"Western Illinois",19597,"Elizabeth Lutz","Senior","California","Missouri","California HS",,"5'7""","Guard","14","https://www.goleathernecks.com/sports/womens-basketball/roster/elizabeth-lutz/19597","2021-22","IL","Summit League","I","GUARD",,"GUARD","Senior",0,"California HS","CALIFORNIA, MO","MO","USA"
771,"Western Illinois",19602,"Jada Thorpe","Redshirt Sophomore","Chicago","Ill","Simeon Career Academy",,"5'9""","Guard","2","https://www.goleathernecks.com/sports/womens-basketball/roster/jada-thorpe/19602","2021-22","IL","Summit League","I","GUARD",,"GUARD","Sophomore",1,"Simeon Career Academy","CHICAGO, ILL","IL","USA"
771,"Western Illinois",19595,"Kennedy Flanagan","Redshirt Sophomore","Canton","Missouri","Highland HS",,"6'0""","Forward","24","https://www.goleathernecks.com/sports/womens-basketball/roster/kennedy-flanagan/19595","2021-22","IL","Summit League","I","FORWARD",,"FORWARD","Sophomore",1,"Highland HS","CANTON, MO","MO","USA"
