"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
530,"Oswego St.",19461,"Ramatoulaye Sy","Junior","Thies","Senegal","The Masters School",,"6'0""","F","22","https://www.oswegolakers.com/sports/womens-basketball/roster/ramatoulaye-sy/19461","2020-21","NY","SUNYAC","III",6,0,72,"FORWARD",,"FORWARD","Junior",0,"The Masters School","THIES, SENEGAL",,"SENEGAL"
530,"Oswego St.",19465,"Caitie Lilly","Freshman","Oswego","NY.","Oswego",,"6'0""","F","23","https://www.oswegolakers.com/sports/womens-basketball/roster/caitie-lilly/19465","2020-21","NY","SUNYAC","III",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Oswego","OSWEGO, NY","NY","USA"
530,"Oswego St.",19457,"Raiven Encarnacion","Senior","Newburgh","NY.","Beacon",,"5'6""","G","3","https://www.oswegolakers.com/sports/womens-basketball/roster/raiven-encarnacion/19457","2020-21","NY","SUNYAC","III",5,6,66,"GUARD",,"GUARD","Senior",0,"Beacon","NEWBURGH, NY","NY","USA"
530,"Oswego St.",19459,"Jacque Rice","Sophomore","Red Creek","NY.","Red Creek",,"5'8""","G/F","31","https://www.oswegolakers.com/sports/womens-basketball/roster/jacque-rice/19459","2020-21","NY","SUNYAC","III",5,8,68,"GUARD","FORWARD","GUARD/FORWARD","Sophomore",0,"Red Creek","RED CREEK, NY","NY","USA"
530,"Oswego St.",19458,"Lila McHale-Carter","Junior","Watervliet","NY.","Shaker",,"5'8""","G","33","https://www.oswegolakers.com/sports/womens-basketball/roster/lila-mchale-carter/19458","2020-21","NY","SUNYAC","III",5,8,68,"GUARD",,"GUARD","Junior",0,"Shaker","WATERVLIET, NY","NY","USA"
530,"Oswego St.",19460,"Marie Sapp-Goleski","Junior","Commack","NY.","Millenium Brooklyn",,"5'10""","F","34","https://www.oswegolakers.com/sports/womens-basketball/roster/marie-sapp-goleski/19460","2020-21","NY","SUNYAC","III",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Millenium Brooklyn","COMMACK, NY","NY","USA"
530,"Oswego St.",19464,"Danielle Caivana","Graduate Student","Frankfort","NY.","Frankfort Schuyler / Cazenovia",,"5'2""","G","5","https://www.oswegolakers.com/sports/womens-basketball/roster/danielle-caivana/19464","2020-21","NY","SUNYAC","III",5,2,62,"GUARD",,"GUARD","Graduate Student",0,"Frankfort Schuyler / Cazenovia","FRANKFORT, NY","NY","USA"
531,"Otterbein",7630,"Katie McCrary","Freshman","Englewood","Ohio","Northmont",,"5'3""","Guard","10","https://www.otterbeincardinals.com/sports/womens-basketball/roster/katie-mccrary/7630","2020-21","OH","OAC","III",5,3,63,"GUARD",,"GUARD","Freshman",0,"Northmont","ENGLEWOOD, OH","OH","USA"
531,"Otterbein",7623,"Claire Radabaugh","Freshman","Edon","Ohio","Edon",,"5'5""","Guard","11","https://www.otterbeincardinals.com/sports/womens-basketball/roster/claire-radabaugh/7623","2020-21","OH","OAC","III",5,5,65,"GUARD",,"GUARD","Freshman",0,"Edon","EDON, OH","OH","USA"
531,"Otterbein",7617,"Angelia Jackson","Senior","Cincinnati","Ohio","Lakota West",,"5'6""","Guard","12","https://www.otterbeincardinals.com/sports/womens-basketball/roster/angelia-jackson/7617","2020-21","OH","OAC","III",5,6,66,"GUARD",,"GUARD","Senior",0,"Lakota West","CINCINNATI, OH","OH","USA"
531,"Otterbein",7615,"Logan Fox","Sophomore","Cincinnati","Ohio","Lakota East",,"5'10""","Guard","14","https://www.otterbeincardinals.com/sports/womens-basketball/roster/logan-fox/7615","2020-21","OH","OAC","III",5,10,70,"GUARD",,"GUARD","Sophomore",0,"Lakota East","CINCINNATI, OH","OH","USA"
531,"Otterbein",7624,"Natalie Galaida","Sophomore","Brunswick","Ohio","Brunswick",,"5'3""","Guard","2","https://www.otterbeincardinals.com/sports/womens-basketball/roster/natalie-galaida/7624","2020-21","OH","OAC","III",5,3,63,"GUARD",,"GUARD","Sophomore",0,"Brunswick","BRUNSWICK, OH","OH","USA"
531,"Otterbein",7616,"Jenna Hoschouer","Junior","Dayton","Ohio","Northmont",,"5'8""","Guard","20","https://www.otterbeincardinals.com/sports/womens-basketball/roster/jenna-hoschouer/7616","2020-21","OH","OAC","III",5,8,68,"GUARD",,"GUARD","Junior",0,"Northmont","DAYTON, OH","OH","USA"
531,"Otterbein",7628,"Josie Ousley","Freshman","McArthur","Ohio","Vinton County",,"5'2""","Guard","21","https://www.otterbeincardinals.com/sports/womens-basketball/roster/josie-ousley/7628","2020-21","OH","OAC","III",5,2,62,"GUARD",,"GUARD","Freshman",0,"Vinton County","MCARTHUR, OH","OH","USA"
531,"Otterbein",7629,"Kyna Waderker","Freshman","Belpre","Ohio","Belpre",,"5'11""","Forward","22","https://www.otterbeincardinals.com/sports/womens-basketball/roster/kyna-waderker/7629","2020-21","OH","OAC","III",5,11,71,"FORWARD",,"FORWARD","Freshman",0,"Belpre","BELPRE, OH","OH","USA"
531,"Otterbein",7614,"Kathleen DeCarlo","Junior","Bay Village","Ohio","St. Joseph Academy",,"5'9""","Forward","23","https://www.otterbeincardinals.com/sports/womens-basketball/roster/kathleen-decarlo/7614","2020-21","OH","OAC","III",5,9,69,"FORWARD",,"FORWARD","Junior",0,"St. Joseph Academy","BAY VILLAGE, OH","OH","USA"
531,"Otterbein",7618,"Bryn Mangold","Senior","Cincinnati","Ohio","Lakota East",,"6'1""","Center","24","https://www.otterbeincardinals.com/sports/womens-basketball/roster/bryn-mangold/7618","2020-21","OH","OAC","III",6,1,73,"CENTER",,"CENTER","Senior",0,"Lakota East","CINCINNATI, OH","OH","USA"
531,"Otterbein",7625,"Lilly Peter","Freshman","Norwood","Ohio","Norwood",,"5'9""","Forward","25","https://www.otterbeincardinals.com/sports/womens-basketball/roster/lilly-peter/7625","2020-21","OH","OAC","III",5,9,69,"FORWARD",,"FORWARD","Freshman",0,"Norwood","NORWOOD, OH","OH","USA"
531,"Otterbein",7619,"Jaylen Muldrow","Sophomore","Columbus","Ohio","Northland",,"5'5""","Guard","3","https://www.otterbeincardinals.com/sports/womens-basketball/roster/jaylen-muldrow/7619","2020-21","OH","OAC","III",5,5,65,"GUARD",,"GUARD","Sophomore",0,"Northland","COLUMBUS, OH","OH","USA"
531,"Otterbein",7622,"Abby Zerkle","Senior","Springfield","Ohio","Northwestern",,"5'9""","Guard","32","https://www.otterbeincardinals.com/sports/womens-basketball/roster/abby-zerkle/7622","2020-21","OH","OAC","III",5,9,69,"GUARD",,"GUARD","Senior",0,"Northwestern","SPRINGFIELD, OH","OH","USA"
531,"Otterbein",7626,"Madison Ross","Freshman","Medina","Ohio","Buckeye",,"5'9""","Guard","33","https://www.otterbeincardinals.com/sports/womens-basketball/roster/madison-ross/7626","2020-21","OH","OAC","III",5,9,69,"GUARD",,"GUARD","Freshman",0,"Buckeye","MEDINA, OH","OH","USA"
531,"Otterbein",7621,"Aleena Winston","Sophomore","Upper Sandusky","Ohio","Perkins",,"5'8""","Forward","34","https://www.otterbeincardinals.com/sports/womens-basketball/roster/aleena-winston/7621","2020-21","OH","OAC","III",5,8,68,"FORWARD",,"FORWARD","Sophomore",0,"Perkins","UPPER SANDUSKY, OH","OH","USA"
531,"Otterbein",7631,"Olivia Majors","Freshman","Springboro","Ohio","Springboro",,"5'6""","Guard","4","https://www.otterbeincardinals.com/sports/womens-basketball/roster/olivia-majors/7631","2020-21","OH","OAC","III",5,6,66,"GUARD",,"GUARD","Freshman",0,"Springboro","SPRINGBORO, OH","OH","USA"
531,"Otterbein",7627,"Tamia Kendrick","Freshman","Newark","Ohio","Newark",,"5'4""","Guard","5","https://www.otterbeincardinals.com/sports/womens-basketball/roster/tamia-kendrick/7627","2020-21","OH","OAC","III",5,4,64,"GUARD",,"GUARD","Freshman",0,"Newark","NEWARK, OH","OH","USA"
532,"Elms",,"Sadie Hunt","First Year","Sandwich","Massachusetts","Sandwich",,"5'10""","Forward","1","https://www.ecblazers.com/sports/wbkb/2020-21/bios/hunt_sadie_z6og","2020-21","MA","Great Northeast","III",5,10,70,"FORWARD",,"FORWARD","Freshman",0,"Sandwich","SANDWICH, MA","MA","USA"
532,"Elms",,"Abigayl Sherbourne","Junior","Auburn","Massachusetts","Holy Name",,"5'10""","Forward","10","https://www.ecblazers.com/sports/wbkb/2020-21/bios/sherbourne_abigayl_ktc7","2020-21","MA","Great Northeast","III",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Holy Name","AUBURN, MA","MA","USA"
532,"Elms",,"Lashaunte White","Senior","Miami","Florida","Carol City",,"5'3""","Guard","12","https://www.ecblazers.com/sports/wbkb/2020-21/bios/white_lashaunte_1ftw","2020-21","MA","Great Northeast","III",5,3,63,"GUARD",,"GUARD","Senior",0,"Carol City","MIAMI, FL","FL","USA"
532,"Elms",,"Sarah Guerin","Junior","Bristol","Connecticut","Bristol Central",,"5'8""","Guard","14","https://www.ecblazers.com/sports/wbkb/2020-21/bios/guerin_sarah_powl","2020-21","MA","Great Northeast","III",5,8,68,"GUARD",,"GUARD","Junior",0,"Bristol Central","BRISTOL, CT","CT","USA"
532,"Elms",,"Rahmia Johnston","First Year","Trumbull","Connecticut","St. Joseph's",,"5'6""","Guard","15","https://www.ecblazers.com/sports/wbkb/2020-21/bios/johnston_rahmia_69we","2020-21","MA","Great Northeast","III",5,6,66,"GUARD",,"GUARD","Freshman",0,"St. Joseph's","TRUMBULL, CT","CT","USA"
532,"Elms",,"Waleska Kelly","Senior","Central Falls","Rhode Island","Davies Tech",,"5'9""","Forward","2","https://www.ecblazers.com/sports/wbkb/2020-21/bios/kelly_waleska_dckv","2020-21","MA","Great Northeast","III",5,9,69,"FORWARD",,"FORWARD","Senior",0,"Davies Tech","CENTRAL FALLS, RI","RI","USA"
532,"Elms",,"McKenzie Huria","Junior","Terryville","Connecticut","Terryville",,"5'8""","Guard","20","https://www.ecblazers.com/sports/wbkb/2020-21/bios/huria_mckenzie_26vq","2020-21","MA","Great Northeast","III",5,8,68,"GUARD",,"GUARD","Junior",0,"Terryville","TERRYVILLE, CT","CT","USA"
532,"Elms",,"Tatyana Correia","Senior","Providence","Rhode Island","Cranston",,"5'6""","Forward","21","https://www.ecblazers.com/sports/wbkb/2020-21/bios/correia_tatyana_iuft","2020-21","MA","Great Northeast","III",5,6,66,"FORWARD",,"FORWARD","Senior",0,"Cranston","PROVIDENCE, RI","RI","USA"
532,"Elms",,"Regina LeBlanc","Senior","Enfield","Connecticut","Enfield",,"5'7""","Guard","22","https://www.ecblazers.com/sports/wbkb/2020-21/bios/leblanc_regina_lpz2","2020-21","MA","Great Northeast","III",5,7,67,"GUARD",,"GUARD","Senior",0,"Enfield","ENFIELD, CT","CT","USA"
532,"Elms",,"Adalena Francis","Sophomore","Waterbury","Connecticut","Sacred Heart",,"5'5""","Guard","30","https://www.ecblazers.com/sports/wbkb/2020-21/bios/francis_adalena_qc14","2020-21","MA","Great Northeast","III",5,5,65,"GUARD",,"GUARD","Sophomore",0,"Sacred Heart","WATERBURY, CT","CT","USA"
532,"Elms",,"Angelica Peguero-Flores","Senior","Springfield","Massachusetts","Putnam",,"6'2""","Forward","34","https://www.ecblazers.com/sports/wbkb/2020-21/bios/peguero-flores_angelica_jakb","2020-21","MA","Great Northeast","III",6,2,74,"FORWARD",,"FORWARD","Senior",0,"Putnam","SPRINGFIELD, MA","MA","USA"
532,"Elms",,"Jayla Latham","Senior","West Springfield","Massachusetts","Putnam",,"6'0""","Forward","35","https://www.ecblazers.com/sports/wbkb/2020-21/bios/latham_jayla_a1pl","2020-21","MA","Great Northeast","III",6,0,72,"FORWARD",,"FORWARD","Senior",0,"Putnam","WEST SPRINGFIELD, MA","MA","USA"
532,"Elms",,"Julia Gettings","Sophomore","Bristol","Connecticut","Bristol Eastern",,"5'7""","Guard","4","https://www.ecblazers.com/sports/wbkb/2020-21/bios/gettings_julia_nxaz","2020-21","MA","Great Northeast","III",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Bristol Eastern","BRISTOL, CT","CT","USA"
532,"Elms",,"Sarah Clark","Senior","Weare","NH.","John Stark",,"5'7""","Forward","50","https://www.ecblazers.com/sports/wbkb/2020-21/bios/clark_sarah_ytin","2020-21","MA","Great Northeast","III",5,7,67,"FORWARD",,"FORWARD","Senior",0,"John Stark","WEARE, NH","NH","USA"
533,"Pace",6208,"Kelsey Quain","Junior","Ossining","NY.","Ossining",,"5'5""","Guard","10","https://www.paceuathletics.com/sports/womens-basketball/roster/kelsey-quain/6208","2020-21","NY","NE10","II",5,5,65,"GUARD",,"GUARD","Junior",0,"Ossining","OSSINING, NY","NY","USA"
533,"Pace",6213,"Ashleigh Carpenter","Freshman","Allen","Texas","Allen",,"5'5""","Guard","11","https://www.paceuathletics.com/sports/womens-basketball/roster/ashleigh-carpenter/6213","2020-21","NY","NE10","II",5,5,65,"GUARD",,"GUARD","Freshman",0,"Allen","ALLEN, TEXAS","TX","USA"
533,"Pace",6214,"Katumina Mansaray","Freshman","Ontario","Canada","Cardinal Newman Secondary School/Tilton School",,"5'8""","Guard","12","https://www.paceuathletics.com/sports/womens-basketball/roster/katumina-mansaray/6214","2020-21","NY","NE10","II",5,8,68,"GUARD",,"GUARD","Freshman",0,"Cardinal Newman Secondary School/Tilton School","ONTARIO, CANADA",,"CANADA"
533,"Pace",6212,"Morgan Brown","Freshman","Lindenhurst","NY.","Lindenhurst",,"6'0""","Forward","13","https://www.paceuathletics.com/sports/womens-basketball/roster/morgan-brown/6212","2020-21","NY","NE10","II",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Lindenhurst","LINDENHURST, NY","NY","USA"
533,"Pace",6217,"Shanice Sinclair","Freshman","Mount Vernon","NY.","Cardinal Spellman",,"5'5""","Guard","14","https://www.paceuathletics.com/sports/womens-basketball/roster/shanice-sinclair/6217","2020-21","NY","NE10","II",5,5,65,"GUARD",,"GUARD","Freshman",0,"Cardinal Spellman","MOUNT VERNON, NY","NY","USA"
533,"Pace",6207,"Kayla Podlovits","Senior","Middle Village","NY.","The Mary Louis Academy",,"5'9""","Guard","15","https://www.paceuathletics.com/sports/womens-basketball/roster/kayla-podlovits/6207","2020-21","NY","NE10","II",5,9,69,"GUARD",,"GUARD","Senior",0,"The Mary Louis Academy","MIDDLE VILLAGE, NY","NY","USA"
533,"Pace",6210,"Lauren Schetter","Senior","Beacon","NY.","Beacon High School",,"5'9""","Forward","20","https://www.paceuathletics.com/sports/womens-basketball/roster/lauren-schetter/6210","2020-21","NY","NE10","II",5,9,69,"FORWARD",,"FORWARD","Senior",0,"Beacon High School","BEACON, NY","NY","USA"
533,"Pace",6215,"Ashley Marrocco","Freshman","Staten Island","NY.","St. Joseph by the Sea",,"5'5""","Guard","21","https://www.paceuathletics.com/sports/womens-basketball/roster/ashley-marrocco/6215","2020-21","NY","NE10","II",5,5,65,"GUARD",,"GUARD","Freshman",0,"St. Joseph by the Sea","STATEN ISLAND, NY","NY","USA"
533,"Pace",6204,"Iliana Krasniqi","Senior","Fairfield","Conn","Fairfield Warde",,"5'10""","Center","23","https://www.paceuathletics.com/sports/womens-basketball/roster/iliana-krasniqi/6204","2020-21","NY","NE10","II",5,10,70,"CENTER",,"CENTER","Senior",0,"Fairfield Warde","FAIRFIELD, CONN","CT","USA"
533,"Pace",6209,"Naya Rivera","Senior","Pomona","NY.","North Rockland",,"5'9""","Guard","24","https://www.paceuathletics.com/sports/womens-basketball/roster/naya-rivera/6209","2020-21","NY","NE10","II",5,9,69,"GUARD",,"GUARD","Senior",0,"North Rockland","POMONA, NY","NY","USA"
533,"Pace",6203,"Lauren Hackett","Junior","Commack","NY.","St. Anthony's",,"5'5""","Guard","3","https://www.paceuathletics.com/sports/womens-basketball/roster/lauren-hackett/6203","2020-21","NY","NE10","II",5,5,65,"GUARD",,"GUARD","Junior",0,"St. Anthony's","COMMACK, NY","NY","USA"
533,"Pace",6202,"Kendra Cooper-Smith","Sophomore","Hastings-on-Hudson","NY.","The Masters School",,"5'9""","Guard","30","https://www.paceuathletics.com/sports/womens-basketball/roster/kendra-cooper-smith/6202","2020-21","NY","NE10","II",5,9,69,"GUARD",,"GUARD","Sophomore",0,"The Masters School","HASTINGS ON-HUDSON, NY","NY","USA"
533,"Pace",6216,"Davionna Phillips","Freshman","West Orange","NJ.","West Orange",,"5'8""","Guard","31","https://www.paceuathletics.com/sports/womens-basketball/roster/davionna-phillips/6216","2020-21","NY","NE10","II",5,8,68,"GUARD",,"GUARD","Freshman",0,"West Orange","WEST ORANGE, NJ","NJ","USA"
533,"Pace",6211,"Brianna Wong","Junior","River Vale","NJ.","Pascack Valley",,"5'6""","Guard","5","https://www.paceuathletics.com/sports/womens-basketball/roster/brianna-wong/6211","2020-21","NY","NE10","II",5,6,66,"GUARD",,"GUARD","Junior",0,"Pascack Valley","RIVER VALE, NJ","NJ","USA"
536,"UT-Rio Grande Valley",6797,"Amara Graham","Graduate Student","Chicago","Illinois","Gwendolyn Brooks College Prep",,"5'6""","Guard","1","https://www.goutrgv.com/sports/womens-basketball/roster/amara-graham/6797","2020-21","TX","WAC","I",5,6,66,"GUARD",,"GUARD","Graduate Student",0,"Gwendolyn Brooks College Prep","CHICAGO, IL","IL","USA"
536,"UT-Rio Grande Valley",6803,"Valeria Tapia","Senior","Matamoros","Tamaulipas, Mexico","Saint Joseph Academy",,"5'7""","Guard","10","https://www.goutrgv.com/sports/womens-basketball/roster/valeria-tapia/6803","2020-21","TX","WAC","I",5,7,67,"GUARD",,"GUARD","Senior",0,"Saint Joseph Academy","MATAMOROS, TAMAULIPAS, MEXICO",,"MEXICO"
536,"UT-Rio Grande Valley",6808,"Jena' Williams","Sophomore","Bartlesville","Oklahoma","Bartlesville High School","Nevada","5'8""","Guard","11","https://www.goutrgv.com/sports/womens-basketball/roster/jena-williams/6808","2020-21","TX","WAC","I",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Bartlesville High School","BARTLESVILLE, OK","OK","USA"
536,"UT-Rio Grande Valley",6802,"Burcu Soysal","Redshirt Junior","Istanbul","Turkey","Anatolin High School","UMass","6'5""","Center","14","https://www.goutrgv.com/sports/womens-basketball/roster/burcu-soysal/6802","2020-21","TX","WAC","I",6,5,77,"CENTER",,"CENTER","Junior",1,"Anatolin High School","ISTANBUL, TURKEY",,"TURKEY"
536,"UT-Rio Grande Valley",6796,"Mallory Gibson","Redshirt Freshman","Missouri City","Texas","Ridge Point High School",,"5'7""","Guard","15","https://www.goutrgv.com/sports/womens-basketball/roster/mallory-gibson/6796","2020-21","TX","WAC","I",5,7,67,"GUARD",,"GUARD","Freshman",1,"Ridge Point High School","MISSOURI CITY, TX","TX","USA"
536,"UT-Rio Grande Valley",6805,"Jessica Martino","Junior","Manhattan","New York","Hudson High School","Labette Community College","5'10""","Forward","2","https://www.goutrgv.com/sports/womens-basketball/roster/jessica-martino/6805","2020-21","TX","WAC","I",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Hudson High School","MANHATTAN, NY","NY","USA"
536,"UT-Rio Grande Valley",6806,"Arianna Sturdivant","Freshman","Richmond","Texas","George Bush High School",,"5'8""","Guard","20","https://www.goutrgv.com/sports/womens-basketball/roster/arianna-sturdivant/6806","2020-21","TX","WAC","I",5,8,68,"GUARD",,"GUARD","Freshman",0,"George Bush High School","RICHMOND, TX","TX","USA"
536,"UT-Rio Grande Valley",6800,"Tiffany McGarity","Sophomore","San Antonio","Texas","Judson High School",,"5'9""","Guard","21","https://www.goutrgv.com/sports/womens-basketball/roster/tiffany-mcgarity/6800","2020-21","TX","WAC","I",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Judson High School","SAN ANTONIO, TX","TX","USA"
536,"UT-Rio Grande Valley",6804,"Jordan Lewis","Junior","Detroit","Michigan","Martin Luther King High School","Grayson College","5'9""","Guard","23","https://www.goutrgv.com/sports/womens-basketball/roster/jordan-lewis/6804","2020-21","TX","WAC","I",5,9,69,"GUARD",,"GUARD","Junior",0,"Martin Luther King High School","DETROIT, MI","MI","USA"
536,"UT-Rio Grande Valley",6799,"Halie Jones","Sophomore","Wichita","Kansas","Maize High School",,"5'10""","Guard","24","https://www.goutrgv.com/sports/womens-basketball/roster/halie-jones/6799","2020-21","TX","WAC","I",5,10,70,"GUARD",,"GUARD","Sophomore",0,"Maize High School","WICHITA, KS","KS","USA"
536,"UT-Rio Grande Valley",6793,"Iva Belosevic","Senior","Zagreb","Croatia","Science School of Vladimir Prelog","Lamar Community College","6'2""","Forward","3","https://www.goutrgv.com/sports/womens-basketball/roster/iva-belosevic/6793","2020-21","TX","WAC","I",6,2,74,"FORWARD",,"FORWARD","Senior",0,"Science School of Vladimir Prelog","ZAGREB, CROATIA",,"CROATIA"
536,"UT-Rio Grande Valley",6795,"Sydney Cajero","Sophomore","San Antonio","Texas","Steele High School",,"6'2""","Forward","32","https://www.goutrgv.com/sports/womens-basketball/roster/sydney-cajero/6795","2020-21","TX","WAC","I",6,2,74,"FORWARD",,"FORWARD","Sophomore",0,"Steele High School","SAN ANTONIO, TX","TX","USA"
536,"UT-Rio Grande Valley",6794,"Sara Bershers","Sophomore","Fort Smith","Arkansas","Northside High School",,"6'0""","Guard","33","https://www.goutrgv.com/sports/womens-basketball/roster/sara-bershers/6794","2020-21","TX","WAC","I",6,0,72,"GUARD",,"GUARD","Sophomore",0,"Northside High School","FORT SMITH, AR","AR","USA"
536,"UT-Rio Grande Valley",6839,"Brianna Sanchez","Freshman","Edinburg","Texas","Edinburg High School",,"6'2""","Forward","45","https://www.goutrgv.com/sports/womens-basketball/roster/brianna-sanchez/6839","2020-21","TX","WAC","I",6,2,74,"FORWARD",,"FORWARD","Freshman",0,"Edinburg High School","EDINBURG, TX","TX","USA"
537,"UNC Pembroke",9101,"Aniah McManus","Sophomore","Winston-Salem","NC.","Atkins HS",,"5'0""","Guard","0","https://www.uncpbraves.com/sports/womens-basketball/roster/aniah-mcmanus/9101","2020-21","NC","Conference Carolinas","II",5,0,60,"GUARD",,"GUARD","Sophomore",0,"Atkins HS","WINSTON SALEM, NC","NC","USA"
